loc_date,date,feature_name,slug,code,pcs_m,quantity,parent_boundary,length,groupname,city
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G202,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G115,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G906,0.0,0,rhone,60,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G197,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G186,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G167,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G136,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G903,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G132,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G927,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G36,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G902,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G129,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G6,0.0,0,rhone,60,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G53,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G92,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G37,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G199,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G71,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G133,0.0,0,rhone,60,waste water,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G138,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G80,0.0,0,rhone,60,plastic pieces,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G190,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G59,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G39,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G29,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G68,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G161,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G14,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G183,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G61,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G105,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G113,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G104,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G55,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G109,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G123,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G150,0.0,0,rhone,60,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G114,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G140,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G195,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G118,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G176,0.0,0,rhone,60,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G925,0.0,0,rhone,60,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G17,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G116,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G63,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G913,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G19,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G102,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G49,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G944,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G111,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G945,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G60,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G119,0.0,0,rhone,60,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G52,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G172,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G143,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G41,0.0,0,rhone,60,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G188,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G162,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G40,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G999,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G141,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G207,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G174,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G160,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G84,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G94,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G196,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G185,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G932,0.0,0,rhone,60,waste water,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G214,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G1,0.0,0,rhone,60,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G166,0.0,0,rhone,60,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G180,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G56,0.0,0,rhone,60,recreation,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G88,0.0,0,rhone,60,personal items,Montreux
"('baye-de-montreux-d', '2016-07-19')",2016-07-19,lac-leman,baye-de-montreux-d,G205,0.0,0,rhone,60,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G48,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G170,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G709,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G100,0.0,0,rhone,58,waste water,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G204,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G705,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G919,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G93,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G78,0.0,0,rhone,58,plastic pieces,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G122,0.0,0,rhone,58,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G915,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G146,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G922,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G208,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G941,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G74,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G142,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G921,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G198,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G931,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G87,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G124,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G916,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G936,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G703,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G707,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G139,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G75,0.0,0,rhone,58,plastic pieces,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G20,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G905,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G704,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G711,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G934,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G158,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G210,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G926,0.0,0,rhone,58,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G923,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G702,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G706,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G712,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G901,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G710,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G65,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G708,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G211,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G171,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G26,0.0,0,rhone,58,tobacco,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G943,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G155,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G3,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G929,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G194,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G101,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G82,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G134,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G939,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G149,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G201,0.0,0,rhone,58,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G938,0.0,0,rhone,58,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G137,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G213,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G76,0.0,0,rhone,58,plastic pieces,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G98,0.0,0,rhone,58,waste water,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G935,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G135,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G144,0.0,0,rhone,58,waste water,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G154,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G904,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G51,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G81,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G940,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G157,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G182,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G126,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G73,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G96,0.0,0,rhone,58,waste water,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G148,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G933,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G914,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G147,0.0,0,rhone,58,packaging non food,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G131,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G203,0.0,0,rhone,58,food and drink,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G11,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G38,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G937,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G193,0.0,0,rhone,58,unclassified,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G918,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G13,0.0,0,rhone,58,agriculture,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G930,0.0,0,rhone,58,personal items,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G83,0.0,0,rhone,58,infrastructure,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G125,0.0,0,rhone,58,recreation,Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G106,0.0,0,rhone,58,micro plastics (< 5mm),Montreux
"('baye-de-montreux-d', '2016-07-16')",2016-07-16,lac-leman,baye-de-montreux-d,G103,0.0,0,rhone,58,micro plastics (< 5mm),Montreux
